date,count,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,Volatility_Smooth,sentiment,sentiment_mean_3d,sentiment_std_3d,sentiment_mean_5d,sentiment_std_5d,sentiment_mean_7d,sentiment_std_7d,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,sentiment_vol,news_sentiment_interaction,sentiment_per_news,sentiment_momentum,sentiment_vol_interaction,sentiment_extreme,sentiment_zscore
2023-02-28,25,9303.400390625,9442.7998046875,9279.599609375,9394.599609375,306110200,0.0,0.0,0.008621131633221424,0.11361755048174085,0.108114147651825,1.0,0.3333333333333333,1.1547005383792517,0.4,0.8944271909999161,0.2857142857142857,0.9511897312113418,1.0,-1.0,0.0,0.8944271909999161,25.0,0.04,0.0,0.10521592508189506,1,1.2086290905048422
2023-03-01,15,9419.2998046875,9453.7998046875,9307.400390625,9322.900390625,187235400,0.0,0.0,-0.007631961097996132,0.11771377221712531,0.1106285804051366,-1.0,0.3333333333333333,1.1547005383792517,0.0,1.0,0.2857142857142857,0.9511897312113418,1.0,1.0,-1.0,1.0,-15.0,-0.06666666666666667,-2.0,-0.108114147651825,1,-1.2086290905048422
2023-03-02,15,9292.7998046875,9336.2001953125,9246.099609375,9327.2998046875,157352100,0.0,0.0,0.0004718932819365307,0.11598892204077964,0.11254885988371548,1.0,0.3333333333333333,1.1547005383792517,0.2,1.0954451150103324,0.2857142857142857,0.9511897312113418,-1.0,1.0,1.0,1.0954451150103324,15.0,0.06666666666666667,2.0,0.1106285804051366,1,1.2086290905048422
2023-03-03,12,9357.0,9472.2001953125,9357.0,9464.2001953125,161254800,0.0,0.0,0.014677387185110025,0.11629718465237016,0.11497720272318693,1.0,0.3333333333333333,1.1547005383792517,0.6,0.8944271909999161,0.2857142857142857,0.9511897312113418,1.0,-1.0,1.0,0.8944271909999161,12.0,0.08333333333333333,0.0,0.11254885988371548,1,1.2086290905048422
2023-03-06,21,9497.900390625,9524.599609375,9441.7998046875,9511.0,145464800,0.0,0.0,0.0049449297058064,0.11682208428733626,0.11608790273587044,1.0,1.0,0.0,0.6,0.8944271909999161,0.42857142857142855,0.9759000729485331,1.0,1.0,-1.0,0.8944271909999161,21.0,0.047619047619047616,0.0,0.11497720272318693,1,1.2086290905048422
2023-03-07,14,9502.099609375,9528.2998046875,9408.5,9411.099609375,159198700,0.0,0.0,-0.010503668449689862,0.12042169041874756,0.1174487307232718,0.0,0.6666666666666666,0.5773502691896264,0.4,0.8944271909999161,0.5714285714285714,0.7867957924694431,1.0,1.0,1.0,0.8944271909999161,0.0,0.0,-1.0,0.0,0,0.0
2023-03-08,24,9386.400390625,9480.900390625,9369.400390625,9466.099609375,123507900,0.0,0.0,0.005844162986566426,0.12143905364918145,0.11819378700968301,0.0,0.3333333333333333,0.5773502691896266,0.6,0.5477225575051664,0.42857142857142855,0.7867957924694431,0.0,1.0,1.0,0.5477225575051664,0.0,0.0,0.0,0.0,0,0.0
2023-03-09,15,9455.2998046875,9457.400390625,9388.900390625,9423.2001953125,116716400,0.0,0.0,-0.00453189970872625,0.12204073255373524,0.11940414911227412,0.0,0.0,0.0,0.4,0.5477225575051664,0.2857142857142857,0.7559289460184544,0.0,0.0,1.0,0.5477225575051664,0.0,0.0,0.0,0.0,0,0.0
2023-03-10,13,9246.7998046875,9296.5,9182.7001953125,9285.0,279917900,0.0,0.0,-0.014665951316756187,0.13352630677030056,0.12284997353586022,0.0,0.0,0.0,0.2,0.4472135954999583,0.42857142857142855,0.5345224838248487,0.0,0.0,0.0,0.4472135954999583,0.0,0.0,0.0,0.0,0,0.0
2023-03-13,14,9273.599609375,9273.599609375,8894.5,8958.900390625,426525400,0.0,0.0,-0.035121121095853525,0.17573643023075575,0.1346328427245441,1.0,0.3333333333333333,0.5773502691896267,0.2,0.4472135954999583,0.42857142857142855,0.5345224838248487,0.0,0.0,0.0,0.4472135954999583,14.0,0.07142857142857142,1.0,0.12284997353586022,1,1.2086290905048422
2023-03-14,28,8936.0,9181.0,8914.599609375,9159.0,300029600,0.0,0.0,0.02233528677072849,0.1897624384573798,0.14850099233227054,0.0,0.3333333333333333,0.5773502691896267,0.2,0.4472135954999583,0.2857142857142857,0.4879500364742665,1.0,0.0,0.0,0.4472135954999583,0.0,0.0,-1.0,0.0,0,0.0
2023-03-15,20,9165.2998046875,9169.7001953125,8736.5,8759.099609375,422530000,0.0,0.0,-0.04366201448029261,0.2406327159215259,0.17233972478673945,0.0,0.3333333333333333,0.5773502691896267,0.2,0.4472135954999583,0.14285714285714285,0.3779644730092271,0.0,1.0,0.0,0.4472135954999583,0.0,0.0,0.0,0.0,0,0.0
2023-03-16,15,8925.7998046875,8984.599609375,8731.0,8890.2001953125,324579000,0.0,0.0,0.014967358722257407,0.2474724812550285,0.1974260745269981,0.0,0.0,0.0,0.2,0.4472135954999583,0.14285714285714285,0.3779644730092271,0.0,0.0,1.0,0.4472135954999583,0.0,0.0,0.0,0.0,0,0.0
2023-03-17,10,8935.5,9027.400390625,8655.2998046875,8719.2998046875,477657900,0.0,0.0,-0.019223458062857746,0.2535549988234045,0.22143181293761888,1.0,0.3333333333333333,0.5773502691896267,0.4,0.5477225575051664,0.2857142857142857,0.4879500364742665,0.0,0.0,0.0,0.5477225575051664,10.0,0.1,1.0,0.1974260745269981,1,1.2086290905048422
2023-03-20,13,8672.2998046875,8875.2998046875,8501.2001953125,8833.099609375,359818300,0.0,0.0,0.013051484320601103,0.2594319990484866,0.23817092670116505,-1.0,0.0,1.0000000000000007,0.0,0.7071067811865478,0.14285714285714285,0.6900655593423541,1.0,0.0,0.0,0.7071067811865478,-13.0,-0.07692307692307693,-2.0,-0.22143181293761888,1,-1.2086290905048422
2023-03-21,7,8930.099609375,9085.400390625,8918.7998046875,9049.400390625,248775500,0.0,0.0,0.024487528819490345,0.2753477210951902,0.25528798322872714,-1.0,-0.3333333333333333,1.1547005383792524,-0.2,0.8366600265340758,0.0,0.816496580927726,-1.0,1.0,0.0,0.8366600265340758,-7.0,-0.14285714285714285,0.0,-0.23817092670116505,1,-1.2086290905048422
2023-03-22,10,9037.2998046875,9100.2001953125,9001.7001953125,9009.2998046875,197220400,0.0,0.0,-0.004431297567410453,0.27550638600702754,0.26226271724582745,1.0,-0.3333333333333333,1.1547005383792524,0.0,1.0000000000000002,0.0,0.816496580927726,-1.0,-1.0,1.0,1.0000000000000002,10.0,0.1,2.0,0.25528798322872714,1,1.2086290905048422
2023-03-23,15,8969.400390625,9027.7001953125,8921.599609375,8970.0,155229200,0.0,0.0,-0.004362137517840425,0.27445227195260313,0.2676586753853424,0.0,0.0,1.0000000000000007,0.0,1.0000000000000002,0.0,0.816496580927726,1.0,-1.0,-1.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0,0.0
2023-03-24,8,8933.0,8933.0,8703.2998046875,8792.5,289524100,0.0,0.0,-0.01978818283166106,0.28056866205602327,0.2730614080318661,0.0,0.3333333333333333,0.5773502691896268,-0.2,0.8366600265340758,0.0,0.816496580927726,0.0,1.0,-1.0,0.8366600265340758,0.0,0.0,0.0,0.0,0,0.0
2023-03-27,8,8897.7998046875,8935.7001953125,8839.7998046875,8906.099609375,187284700,0.0,0.0,0.01292005793289741,0.28533299789573346,0.2782416078013155,1.0,0.3333333333333333,0.5773502691896267,0.2,0.8366600265340758,0.14285714285714285,0.8997354108424372,0.0,0.0,1.0,0.8366600265340758,8.0,0.125,1.0,0.2730614080318661,1,1.2086290905048422
2023-03-28,11,8984.2001953125,9019.099609375,8911.0,8944.2998046875,153710700,0.0,0.0,0.004289217164412662,0.2818412443480832,0.27954031245189415,0.0,0.3333333333333333,0.5773502691896267,0.4,0.5477225575051665,0.0,0.816496580927726,1.0,0.0,0.0,0.5477225575051665,0.0,0.0,-1.0,0.0,0,0.0
2023-03-29,15,8991.400390625,9075.2998046875,8962.400390625,9070.7001953125,131051100,0.0,0.0,0.014131949217395023,0.28503139116198395,0.28144531348288543,1.0,0.6666666666666666,0.5773502691896265,0.4,0.5477225575051665,0.2857142857142857,0.7559289460184544,0.0,1.0,0.0,0.5477225575051665,15.0,0.06666666666666667,1.0,0.27954031245189415,1,1.2086290905048422
2023-03-30,10,9138.2998046875,9226.400390625,9131.2001953125,9207.099609375,149632100,0.0,0.0,0.015037363282383476,0.2896806157072836,0.28449098223382147,0.0,0.3333333333333333,0.5773502691896267,0.4,0.5477225575051665,0.42857142857142855,0.5345224838248487,1.0,0.0,1.0,0.5477225575051665,0.0,0.0,-1.0,0.0,0,0.0
2023-03-31,27,9234.5,9254.5,9183.7998046875,9232.5,178940500,0.0,0.0,0.0027587830807365155,0.28987906227106475,0.28635306227682983,-1.0,0.0,1.0000000000000007,0.2,0.8366600265340758,0.14285714285714285,0.6900655593423543,0.0,1.0,0.0,0.8366600265340758,-27.0,-0.037037037037037035,-1.0,-0.28449098223382147,1,-1.2086290905048422
2023-04-03,13,9217.7998046875,9233.5,9135.5,9157.400390625,129264000,0.0,0.0,-0.008134265840779809,0.2857439861207098,0.28643525992182506,1.0,0.0,1.0000000000000007,0.2,0.8366600265340758,0.2857142857142857,0.7559289460184545,-1.0,0.0,1.0,0.8366600265340758,13.0,0.07692307692307693,2.0,0.28635306227682983,1,1.2086290905048422
2023-04-04,11,9174.7998046875,9257.5,9168.5,9183.2001953125,120081300,0.0,0.0,0.0028173721347724,0.2852421960914517,0.2871154502704988,-1.0,-0.3333333333333333,1.1547005383792524,0.0,1.0000000000000002,0.14285714285714285,0.8997354108424375,1.0,-1.0,0.0,1.0000000000000002,-11.0,-0.09090909090909091,-2.0,-0.28643525992182506,1,-1.2086290905048422
2023-04-05,14,9202.099609375,9254.599609375,9196.5,9254.599609375,140130100,0.0,0.0,0.007775003543856629,0.2850111453484449,0.28711140110779093,-1.0,-0.3333333333333333,1.1547005383792524,-0.4,0.8944271909999162,-0.14285714285714285,0.8997354108424375,-1.0,1.0,-1.0,0.8944271909999162,-14.0,-0.07142857142857142,0.0,-0.2871154502704988,1,-1.2086290905048422
2023-04-06,3,9252.7998046875,9323.5,9232.599609375,9312.2998046875,128321400,0.0,0.0,0.00623475868735035,0.2851263540939573,0.2862005487851257,0.0,-0.6666666666666666,0.5773502691896276,-0.4,0.8944271909999162,-0.14285714285714285,0.8997354108424375,-1.0,-1.0,1.0,0.8944271909999162,0.0,0.0,1.0,0.0,0,0.0
2023-04-11,15,9355.099609375,9378.400390625,9227.099609375,9237.7001953125,154539500,0.0,0.0,-0.008010868522236425,0.28598048827524264,0.2854208339859613,0.0,-0.3333333333333333,0.5773502691896273,-0.2,0.8366600265340758,-0.2857142857142857,0.7559289460184545,0.0,-1.0,-1.0,0.8366600265340758,0.0,0.0,0.0,0.0,0,0.0
2023-04-12,10,9255.599609375,9324.599609375,9253.599609375,9278.7001953125,130923300,0.0,0.0,0.004438334123552101,0.28192964509417107,0.2846579657806535,1.0,0.3333333333333333,0.5773502691896265,-0.2,0.8366600265340758,-0.14285714285714285,0.8997354108424375,0.0,0.0,-1.0,0.8366600265340758,10.0,0.1,1.0,0.2854208339859613,1,1.2086290905048422
2023-04-13,16,9284.400390625,9320.2001953125,9238.7001953125,9310.0,109714700,0.0,0.0,0.0033732962622623486,0.2511585109927514,0.2778412287609135,1.0,0.6666666666666666,0.5773502691896262,0.2,0.8366600265340758,0.14285714285714285,0.8997354108424372,1.0,0.0,0.0,0.8366600265340758,16.0,0.0625,0.0,0.2846579657806535,1,1.2086290905048422
2023-04-14,19,9335.900390625,9375.400390625,9313.2001953125,9362.900390625,152448900,0.0,0.0,0.0056821042561761015,0.2405301570982893,0.26894503111088236,-1.0,0.3333333333333333,1.154700538379252,0.2,0.8366600265340758,-0.14285714285714285,0.8997354108424375,1.0,1.0,0.0,0.8366600265340758,-19.0,-0.05263157894736842,-2.0,-0.2778412287609135,1,-1.2086290905048422
2023-04-17,12,9387.599609375,9413.400390625,9361.0,9378.5,154770500,0.0,0.0,0.0016661086548159787,0.1769521155715286,0.24731018340639657,1.0,0.3333333333333333,1.154700538379252,0.4,0.8944271909999162,0.14285714285714285,0.8997354108424372,-1.0,1.0,1.0,0.8944271909999162,12.0,0.08333333333333333,2.0,0.26894503111088236,1,1.2086290905048422
2023-04-18,14,9408.0,9445.400390625,9381.5,9421.900390625,143015100,0.0,0.0,0.004627647344991104,0.1719291497936118,0.22449991571007039,-1.0,-0.3333333333333333,1.1547005383792524,0.2,1.0954451150103324,0.14285714285714285,0.8997354108424372,1.0,-1.0,1.0,1.0954451150103324,-14.0,-0.07142857142857142,-2.0,-0.24731018340639657,1,-1.2086290905048422
2023-04-19,14,9418.599609375,9498.7001953125,9405.400390625,9494.7998046875,117659000,0.0,0.0,0.0077372303930358655,0.15264906664136754,0.1986438000195097,-1.0,-0.3333333333333333,1.1547005383792524,-0.2,1.0954451150103324,0.0,1.0,-1.0,1.0,-1.0,1.0954451150103324,-14.0,-0.07142857142857142,0.0,-0.22449991571007039,1,-1.2086290905048422
2023-04-20,11,9508.599609375,9540.5,9425.0,9450.900390625,153368400,0.0,0.0,-0.004623521818840959,0.1518808716531825,0.17878827215159593,-1.0,-1.0,0.0,-0.6,0.8944271909999162,-0.14285714285714285,1.0690449676496976,-1.0,-1.0,1.0,0.8944271909999162,-11.0,-0.09090909090909091,0.0,-0.1986438000195097,1,-1.2086290905048422
2023-04-21,16,9433.900390625,9436.599609375,9366.2998046875,9415.599609375,205592800,0.0,0.0,-0.0037351765219129085,0.13241757303572538,0.15716575533908317,-1.0,-1.0,0.0,-0.6,0.8944271909999162,-0.42857142857142855,0.9759000729485333,-1.0,-1.0,-1.0,0.8944271909999162,-16.0,-0.0625,0.0,-0.17878827215159593,1,-1.2086290905048422
2023-04-24,17,9383.599609375,9433.900390625,9362.900390625,9406.400390625,99647400,0.0,0.0,-0.0009770188975368743,0.1308601706346039,0.14794736635169822,-1.0,-1.0,0.0,-1.0,0.0,-0.7142857142857143,0.7559289460184546,-1.0,-1.0,-1.0,0.0,-17.0,-0.058823529411764705,0.0,-0.15716575533908317,1,-1.2086290905048422
2023-04-25,18,9352.099609375,9352.099609375,9267.599609375,9290.2998046875,167260800,0.0,0.0,-0.012342722095182501,0.1385133537958222,0.1412642071521403,-1.0,-1.0,0.0,-1.0,0.0,-0.7142857142857143,0.7559289460184546,-1.0,-1.0,-1.0,0.0,-18.0,-0.05555555555555555,0.0,-0.14794736635169822,1,-1.2086290905048422
2023-04-26,8,9264.900390625,9297.7001953125,9193.5,9293.7001953125,165805000,0.0,0.0,0.00036601516597811745,0.11464037130044231,0.13366246808395527,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-8.0,-0.125,0.0,-0.1412642071521403,1,-1.2086290905048422
2023-04-27,14,9254.099609375,9334.2001953125,9226.400390625,9314.599609375,128409300,0.0,0.0,0.0022487721384687465,0.10840678599752672,0.1249676509528241,0.0,-0.6666666666666666,0.5773502691896274,-0.8,0.4472135954999584,-0.8571428571428571,0.37796447300922753,-1.0,-1.0,-1.0,0.4472135954999584,0.0,0.0,1.0,0.0,0,0.0
2023-04-28,23,9336.099609375,9338.900390625,9159.7998046875,9241.0,233876400,0.0,0.0,-0.00790153226778778,0.11349581103077909,0.12118329855183482,-1.0,-0.6666666666666666,0.5773502691896274,-0.8,0.4472135954999584,-0.8571428571428571,0.37796447300922753,0.0,-1.0,-1.0,0.4472135954999584,-23.0,-0.043478260869565216,-1.0,-0.1249676509528241,1,-1.2086290905048422
2023-05-02,13,9257.5,9264.900390625,9069.099609375,9082.0,172428700,0.0,0.0,-0.017205930094145616,0.12146276944306311,0.11930381831352668,-1.0,-0.6666666666666666,0.5773502691896274,-0.8,0.4472135954999584,-0.8571428571428571,0.37796447300922753,-1.0,0.0,-1.0,0.4472135954999584,-13.0,-0.07692307692307693,0.0,-0.12118329855183482,1,-1.2086290905048422
2023-05-03,16,9117.7998046875,9132.2001953125,9035.099609375,9076.7001953125,136589900,0.0,0.0,-0.0005835503950121224,0.10861069358933745,0.11332328627222973,1.0,-0.3333333333333333,1.1547005383792524,-0.4,0.8944271909999161,-0.5714285714285714,0.7867957924694432,-1.0,-1.0,0.0,0.8944271909999161,16.0,0.0625,2.0,0.11930381831352668,1,1.2086290905048422
2023-05-04,18,9053.7001953125,9056.599609375,8967.2998046875,9043.599609375,150274800,0.0,0.0,-0.0036467642673263523,0.10833900711998982,0.11206301343613925,-1.0,-0.3333333333333333,1.1547005383792524,-0.4,0.8944271909999162,-0.5714285714285714,0.7867957924694432,1.0,-1.0,-1.0,0.8944271909999162,-18.0,-0.05555555555555555,-2.0,-0.11332328627222973,1,-1.2086290905048422
2023-05-05,17,9097.2998046875,9147.2998046875,9047.7001953125,9147.2998046875,144355000,0.0,0.0,0.011466694656074639,0.11315848015646407,0.1130133522679267,-1.0,-0.3333333333333333,1.1547005383792524,-0.6,0.8944271909999162,-0.5714285714285714,0.7867957924694432,-1.0,1.0,-1.0,0.8944271909999162,-17.0,-0.058823529411764705,0.0,-0.11206301343613925,1,-1.2086290905048422
2023-05-08,12,9162.2998046875,9221.7998046875,9157.900390625,9211.2998046875,81672300,0.0,0.0,0.0069966002390349225,0.11538685626091395,0.11339156131395367,1.0,-0.3333333333333333,1.1547005383792524,-0.2,1.0954451150103324,-0.2857142857142857,0.9511897312113419,-1.0,-1.0,1.0,1.0954451150103324,12.0,0.08333333333333333,2.0,0.1130133522679267,1,1.2086290905048422
2023-05-09,13,9202.099609375,9219.5,9130.2001953125,9183.2001953125,113458000,0.0,0.0,-0.003050558549912874,0.11245427780648064,0.11158986298663717,0.0,0.0,1.0000000000000007,0.0,1.0000000000000002,-0.2857142857142857,0.9511897312113419,1.0,-1.0,-1.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0,0.0
2023-05-10,21,9219.7998046875,9223.2998046875,9143.7998046875,9167.7001953125,103618500,0.0,0.0,-0.0016878647606868302,0.10993442297041407,0.1118546088628525,0.0,0.3333333333333333,0.5773502691896266,-0.2,0.8366600265340758,-0.14285714285714285,0.8997354108424372,0.0,1.0,-1.0,0.8366600265340758,0.0,0.0,0.0,0.0,0,0.0
2023-05-11,12,9166.099609375,9215.099609375,9118.0,9182.7998046875,139070300,0.0,0.0,0.001647044411718479,0.10691552001425102,0.11156991144170476,0.0,0.0,0.0,0.0,0.7071067811865478,0.0,0.8164965809277259,0.0,0.0,1.0,0.7071067811865478,0.0,0.0,0.0,0.0,0,0.0
2023-05-12,20,9218.599609375,9276.900390625,9213.900390625,9234.099609375,106389900,0.0,0.0,0.005586510190640714,0.10762319270073258,0.11046285395055844,-1.0,-0.3333333333333333,0.5773502691896274,0.0,0.7071067811865478,-0.2857142857142857,0.7559289460184544,0.0,0.0,0.0,0.7071067811865478,-20.0,-0.05,-1.0,-0.11156991144170476,1,-1.2086290905048422
2023-05-15,14,9269.099609375,9279.5,9162.2998046875,9201.5,92014700,0.0,0.0,-0.0035303506301689325,0.10738587002271818,0.10886265670291931,-1.0,-0.6666666666666666,0.5773502691896278,-0.4,0.5477225575051665,-0.2857142857142857,0.7559289460184544,-1.0,0.0,0.0,0.5477225575051665,-14.0,-0.07142857142857142,0.0,-0.11046285395055844,1,-1.2086290905048422
2023-05-16,11,9181.2001953125,9241.900390625,9174.900390625,9191.400390625,91133400,0.0,0.0,-0.0010976046704341824,0.10498051736565546,0.10736790461475425,1.0,-0.3333333333333333,1.1547005383792524,-0.2,0.8366600265340758,0.0,0.8164965809277259,-1.0,-1.0,0.0,0.8366600265340758,11.0,0.09090909090909091,2.0,0.10886265670291931,1,1.2086290905048422
2023-05-17,16,9148.2001953125,9218.599609375,9125.7001953125,9211.599609375,110933000,0.0,0.0,0.002197621460447108,0.10515760234848474,0.10641254049036838,1.0,0.3333333333333333,1.1547005383792521,0.0,1.0000000000000002,0.0,0.8164965809277259,1.0,-1.0,-1.0,1.0000000000000002,16.0,0.0625,0.0,0.10736790461475425,1,1.2086290905048422
2023-05-18,11,9247.2998046875,9282.2001953125,9202.0,9213.099609375,105199800,0.0,0.0,0.0001628381674854129,0.10335791164088368,0.10570101881569494,1.0,1.0,0.0,0.2,1.0954451150103324,0.14285714285714285,0.8997354108424372,1.0,1.0,-1.0,1.0954451150103324,11.0,0.09090909090909091,0.0,0.10641254049036838,1,1.2086290905048422
